0
0.013
-0.019
-0.319
0.101
-0.058
0.279
-0.467
-0.045
0.157
-0.076
-0.089
-0.24
0.072
-0.19
-0.142
0.299
-0.293
0.023
0.111
-0.084
0.207
-0.208
-0.357
0.155
-0.065
0.073
-0.337
0.039
-0.104
-0.41
0.094
0.446
0.168
-0.011
-0.343
-0.111
0.389
0.022
0.245
-0.547
-0.103
-0.273
0.252
0.098
0.059
0.032
0.371
-0.025
-0.314
-0.252
-0.238
0.053
0.593
0.133
0.171
-0.428
-0.133
0.237
-0.102
-0.129
-0.092
-0.02
0.216
0.025
-0.563
-0.05
-0.232
-0.165
-0.007
0.133
-0.074
0.146
-0.175
-0.053
0.017
0.015
0.065
-0.055
-0.062
-0.074
-0.039
0.078
0.083
0.144
0.052
0.136
-0.168
-0.009
0.286
0.078
1.011
0.206
0.326
0.2
0.02
0.031
0.119
-0.071
0.085
-0.052
-0.043
0.172
0.146
-0.258
0.037
-0.401
0.058
0.204
0.316
0.027
-0.523
-0.078
0.112
-0.48
0.247
-0.186
-0.357
0.109
-0.033
0.399
-0.114
0.017
-0.467
-0.041
0.166
0.246
-0.028
0.057
0.084
-0.284
-0.192
-0.116
0.076
0.23
-0.361
0.474
0.278
-0.068
-0.061
0.092
-0.019
-0.067
0.049
0.052
-0.13
-0.312
-0.039
-0.155
-0.008
0.247
-0.477
-0.16
-0.198
-0.428
0.122
0.487
0.084
0.183
0.21
0.404
-0.06
0.092
-0.015
-0.013
0.026
0.168
0.062
0.096
-0.009
0.081
-0.087
-0.046
0.292
-0.062
-0.063
-0.502
0.175
0.013
-0.053
-0.065
0.058
0.023
-0.153
-0.177
0.1
-0.237
0.243
-0.113
0.022
0.793
-0.075
-0.002
0.157
-0.055
-0.068
-0.312
0.111
-0.253
0.12
-0.248
0.183
0.04
-0.012
-0.204
-0.143
0.009
0.258
0.081
0.011
0.102
0.07
-0.376
0.159
0.105
0.044
0.369
0.215
0.029
-0.193
0.077
-0.211
-0.371
-0.016
0.058
-0.203
-0.073
-0.033
-0.098
-0.04
0.273
-0.02
0.09
-0.045
-0.082
0.109
-0.329
-0.823
0.152
-0.001
-0.2
-0.069
0.053
0.079
0.22
-0.171
0.188
-0.092
0.138
-0.618
0.236
0.312
-0.057
-0.205
-0.052
0.298
0.06
-0.168
-0.012
-0.109
-0.28
0.428
-0.123
-0.281
0.057
0.254
0.288
-0.044
0.026
-0.003
0.055
-0.655
-0.072
0.369
-0.054
-0.094
0.07
-0.029
0.126
-0.085
0.154
0.068
0.537
-0.016
-0.095
-0.019
0.042
0.232
-0.054
-0.047
0.026
-0.073
-0.055
0.182
0.164
0.748
-0.1
0.106
0.151
0.21
-0.266
